,state,regional_devision,population,article_title,revision_id,article_quality
8846,Michigan,Midwest (East North Central),10077325.0,"Ransom Township, Michigan",1172080582,C
8847,Michigan,Midwest (East North Central),10077325.0,"Rapid River Township, Michigan",1167502997,Start
8848,Michigan,Midwest (East North Central),10077325.0,"Ravenna, Michigan",1167503225,C
8849,Michigan,Midwest (East North Central),10077325.0,"Ravenna Township, Michigan",1167503217,Start
8850,Michigan,Midwest (East North Central),10077325.0,"Ray Township, Michigan",1167503323,GA
8851,Michigan,Midwest (East North Central),10077325.0,"Reading, Michigan",1133256271,C
8852,Michigan,Midwest (East North Central),10077325.0,"Reading Township, Michigan",1167503574,Start
8853,Michigan,Midwest (East North Central),10077325.0,"Readmond Township, Michigan",1173362200,C
8854,Michigan,Midwest (East North Central),10077325.0,"Redding Township, Michigan",1167504146,C
8855,Michigan,Midwest (East North Central),10077325.0,"Redford Charter Township, Michigan",554656647,Stub
8856,Michigan,Midwest (East North Central),10077325.0,"Reed City, Michigan",1160686746,C
8857,Michigan,Midwest (East North Central),10077325.0,"Reeder Township, Michigan",1167504365,B
8858,Michigan,Midwest (East North Central),10077325.0,"Reese, Michigan",1167504429,C
8859,Michigan,Midwest (East North Central),10077325.0,"Reno Township, Michigan",1167504766,Start
8860,Michigan,Midwest (East North Central),10077325.0,"Republic Township, Michigan",1171868531,C
8861,Michigan,Midwest (East North Central),10077325.0,"Resort Township, Michigan",1167504870,Start
8862,Michigan,Midwest (East North Central),10077325.0,"Reynolds Township, Michigan",1167504984,Start
8863,Michigan,Midwest (East North Central),10077325.0,"Rich Township, Michigan",1167505243,Start
8864,Michigan,Midwest (East North Central),10077325.0,"Richfield Township, Genesee County, Michigan",1169706772,C
8865,Michigan,Midwest (East North Central),10077325.0,"Richfield Township, Roscommon County, Michigan",1172883654,C
8866,Michigan,Midwest (East North Central),10077325.0,"Richland, Michigan",1167505734,C
8867,Michigan,Midwest (East North Central),10077325.0,"Richland Township, Kalamazoo County, Michigan",1167505617,Start
8868,Michigan,Midwest (East North Central),10077325.0,"Richland Township, Missaukee County, Michigan",1133257162,B
8869,Michigan,Midwest (East North Central),10077325.0,"Richland Township, Montcalm County, Michigan",1167505669,Start
8870,Michigan,Midwest (East North Central),10077325.0,"Richland Township, Ogemaw County, Michigan",1167505671,Start
8871,Michigan,Midwest (East North Central),10077325.0,"Richland Township, Saginaw County, Michigan",1167505692,Start
8872,Michigan,Midwest (East North Central),10077325.0,"Richmond, Michigan",1169512866,C
8873,Michigan,Midwest (East North Central),10077325.0,"Richmond Township, Macomb County, Michigan",1167505816,C
8874,Michigan,Midwest (East North Central),10077325.0,"Richmond Township, Marquette County, Michigan",1171869597,Start
8875,Michigan,Midwest (East North Central),10077325.0,"Richmond Township, Osceola County, Michigan",1167505825,Start
8876,Michigan,Midwest (East North Central),10077325.0,"Ridgeway Township, Michigan",1167506132,Start
8877,Michigan,Midwest (East North Central),10077325.0,"Riga Township, Michigan",1167506308,Start
8878,Michigan,Midwest (East North Central),10077325.0,"Riley Township, Clinton County, Michigan",1167506346,Start
8879,Michigan,Midwest (East North Central),10077325.0,"Riley Township, St. Clair County, Michigan",1167506361,C
8880,Michigan,Midwest (East North Central),10077325.0,"River Rouge, Michigan",1133257605,GA
8881,Michigan,Midwest (East North Central),10077325.0,"Riverside Township, Michigan",1167506822,C
8882,Michigan,Midwest (East North Central),10077325.0,"Riverton Township, Michigan",1174451275,C
8883,Michigan,Midwest (East North Central),10077325.0,"Riverview, Michigan",1134619629,C
8884,Michigan,Midwest (East North Central),10077325.0,"Rives Township, Michigan",1176777060,C
8885,Michigan,Midwest (East North Central),10077325.0,"Robinson Township, Michigan",1167507278,Start
8886,Michigan,Midwest (East North Central),10077325.0,"Rochester, Michigan",1172762944,C
8887,Michigan,Midwest (East North Central),10077325.0,"Rochester Hills, Michigan",1173362985,C
8888,Michigan,Midwest (East North Central),10077325.0,"Rockford, Michigan",1160957101,GA
8889,Michigan,Midwest (East North Central),10077325.0,"Rockland Township, Michigan",1168637580,Start
8890,Michigan,Midwest (East North Central),10077325.0,"Rock River Township, Michigan",1179049086,GA
8891,Michigan,Midwest (East North Central),10077325.0,"Rockwood, Michigan",1133258121,C
8892,Michigan,Midwest (East North Central),10077325.0,"Rogers Township, Michigan",1167508243,Start
8893,Michigan,Midwest (East North Central),10077325.0,"Rogers City, Michigan",1151353414,C
8894,Michigan,Midwest (East North Central),10077325.0,"Rolland Township, Michigan",1167640822,Start
8895,Michigan,Midwest (East North Central),10077325.0,"Rollin Township, Michigan",1167640830,Start
8896,Michigan,Midwest (East North Central),10077325.0,"Rome Township, Michigan",1167640937,Start
8897,Michigan,Midwest (East North Central),10077325.0,"Romeo, Michigan",1167640974,C
8898,Michigan,Midwest (East North Central),10077325.0,"Romulus, Michigan",1168538677,B
8899,Michigan,Midwest (East North Central),10077325.0,"Ronald Township, Michigan",1167641047,Start
8900,Michigan,Midwest (East North Central),10077325.0,"Roosevelt Park, Michigan",1133258940,C
8901,Michigan,Midwest (East North Central),10077325.0,"Roscommon, Michigan",1172883811,C
8902,Michigan,Midwest (East North Central),10077325.0,"Roscommon Township, Michigan",1172883694,C
8903,Michigan,Midwest (East North Central),10077325.0,"Rose Township, Oakland County, Michigan",1167641292,Start
8904,Michigan,Midwest (East North Central),10077325.0,"Rose Township, Ogemaw County, Michigan",1167641294,Start
8905,Michigan,Midwest (East North Central),10077325.0,"Rosebush, Michigan",1167641341,C
8906,Michigan,Midwest (East North Central),10077325.0,"Rose City, Michigan",1161624594,C
8907,Michigan,Midwest (East North Central),10077325.0,"Rose Lake Township, Michigan",1167641277,Start
8908,Michigan,Midwest (East North Central),10077325.0,"Roseville, Michigan",1162165563,C
8909,Michigan,Midwest (East North Central),10077325.0,"Ross Township, Michigan",1167641590,Start
8910,Michigan,Midwest (East North Central),10077325.0,"Rothbury, Michigan",1167641718,Start
8911,Michigan,Midwest (East North Central),10077325.0,"Roxand Township, Michigan",1133259536,Start
8912,Michigan,Midwest (East North Central),10077325.0,"Royal Oak, Michigan",1178824834,B
8913,Michigan,Midwest (East North Central),10077325.0,"Royal Oak Charter Township, Michigan",1175460156,GA
8914,Michigan,Midwest (East North Central),10077325.0,"Royalton Township, Michigan",1167642270,Start
8915,Michigan,Midwest (East North Central),10077325.0,"Rubicon Township, Michigan",1167642334,Start
8916,Michigan,Midwest (East North Central),10077325.0,"Rudyard Township, Michigan",1167642434,C
8917,Michigan,Midwest (East North Central),10077325.0,"Rush Township, Michigan",1167642667,C
8918,Michigan,Midwest (East North Central),10077325.0,"Rust Township, Michigan",1178988464,Start
8919,Michigan,Midwest (East North Central),10077325.0,"Rutland Charter Township, Michigan",1133260020,Start
8920,Michigan,Midwest (East North Central),10077325.0,"Sage Township, Michigan",1167666410,Start
8921,Michigan,Midwest (East North Central),10077325.0,"Saginaw, Michigan",1179049320,B
8922,Michigan,Midwest (East North Central),10077325.0,"Saginaw Charter Township, Michigan",1146870100,Start
8923,Michigan,Midwest (East North Central),10077325.0,"Sagola Township, Michigan",1167666457,C
8924,Michigan,Midwest (East North Central),10077325.0,"St. Charles, Michigan",1168705640,C
8925,Michigan,Midwest (East North Central),10077325.0,"St. Charles Township, Michigan",1167676723,B
8926,Michigan,Midwest (East North Central),10077325.0,"St. Clair, Michigan",1175289703,C
8927,Michigan,Midwest (East North Central),10077325.0,"St. Clair Township, Michigan",1167676744,C
8928,Michigan,Midwest (East North Central),10077325.0,"St. Clair Shores, Michigan",1160826689,C
8929,Michigan,Midwest (East North Central),10077325.0,"St. Ignace, Michigan",1179410869,GA
8930,Michigan,Midwest (East North Central),10077325.0,"St. Ignace Township, Michigan",1179869028,Start
8931,Michigan,Midwest (East North Central),10077325.0,"St. James Township, Michigan",1167676848,C
8932,Michigan,Midwest (East North Central),10077325.0,"St. Johns, Michigan",1142647722,C
8933,Michigan,Midwest (East North Central),10077325.0,"St. Joseph, Michigan",1174179400,C
8934,Michigan,Midwest (East North Central),10077325.0,"St. Joseph Charter Township, Michigan",1156874482,Start
8935,Michigan,Midwest (East North Central),10077325.0,"St. Louis, Michigan",1133775523,GA
8936,Michigan,Midwest (East North Central),10077325.0,"Salem Township, Allegan County, Michigan",1167666860,C
8937,Michigan,Midwest (East North Central),10077325.0,"Salem Township, Washtenaw County, Michigan",1167666947,C
8938,Michigan,Midwest (East North Central),10077325.0,"Saline, Michigan",1178882576,C
8939,Michigan,Midwest (East North Central),10077325.0,"Saline Township, Michigan",1167667036,C
8940,Michigan,Midwest (East North Central),10077325.0,"Sanborn Township, Michigan",1167667441,Start
8941,Michigan,Midwest (East North Central),10077325.0,"Sand Beach Township, Michigan",1167667457,Start
8942,Michigan,Midwest (East North Central),10077325.0,"Sand Lake, Michigan",1167667569,C
8943,Michigan,Midwest (East North Central),10077325.0,"Sands Township, Michigan",1171870208,Start
8944,Michigan,Midwest (East North Central),10077325.0,"Sandstone Charter Township, Michigan",1133260960,C
8945,Michigan,Midwest (East North Central),10077325.0,"Sandusky, Michigan",1150696258,C
8946,Michigan,Midwest (East North Central),10077325.0,"Sanford, Michigan",1169871591,C
8947,Michigan,Midwest (East North Central),10077325.0,"Sanilac Township, Michigan",1167667909,Start
8948,Michigan,Midwest (East North Central),10077325.0,"Saranac, Michigan",1146077148,C
8949,Michigan,Midwest (East North Central),10077325.0,"Sauble Township, Michigan",1167668270,Start
8950,Michigan,Midwest (East North Central),10077325.0,"Saugatuck, Michigan",1170700683,GA
8951,Michigan,Midwest (East North Central),10077325.0,"Saugatuck Township, Michigan",1167668283,C
8952,Michigan,Midwest (East North Central),10077325.0,"Sault Ste. Marie, Michigan",1179948439,C
8953,Michigan,Midwest (East North Central),10077325.0,"Schoolcraft Township, Houghton County, Michigan",1167668828,C
8954,Michigan,Midwest (East North Central),10077325.0,"Schoolcraft, Michigan",1167668839,C
8955,Michigan,Midwest (East North Central),10077325.0,"Schoolcraft Township, Kalamazoo County, Michigan",1167668834,Start
8956,Michigan,Midwest (East North Central),10077325.0,"Scio Township, Michigan",1167668897,C
8957,Michigan,Midwest (East North Central),10077325.0,"Sciota Township, Michigan",1155901861,Start
8958,Michigan,Midwest (East North Central),10077325.0,"Scipio Township, Michigan",1167668957,C
8959,Michigan,Midwest (East North Central),10077325.0,"Scottville, Michigan",1178474540,C
8960,Michigan,Midwest (East North Central),10077325.0,"Sebewa Township, Michigan",1167669500,C
8961,Michigan,Midwest (East North Central),10077325.0,"Sebewaing, Michigan",1167669509,C
8962,Michigan,Midwest (East North Central),10077325.0,"Sebewaing Township, Michigan",1167669505,C
8963,Michigan,Midwest (East North Central),10077325.0,"Secord Township, Michigan",1167669570,C
8964,Michigan,Midwest (East North Central),10077325.0,"Selma Township, Michigan",1170392316,C
8965,Michigan,Midwest (East North Central),10077325.0,"Seneca Township, Michigan",1167669831,Start
8966,Michigan,Midwest (East North Central),10077325.0,"Seney Township, Michigan",1168641719,C
8967,Michigan,Midwest (East North Central),10077325.0,"Seville Township, Michigan",1167670013,Start
8968,Michigan,Midwest (East North Central),10077325.0,"Sharon Township, Michigan",1167670458,C
8969,Michigan,Midwest (East North Central),10077325.0,"Shelby Charter Township, Michigan",1175807065,GA
8970,Michigan,Midwest (East North Central),10077325.0,"Shelby, Oceana County, Michigan",1167670798,Start
8971,Michigan,Midwest (East North Central),10077325.0,"Shelby Township, Michigan",1179789526,Start
8972,Michigan,Midwest (East North Central),10077325.0,"Shepherd, Michigan",1174216310,C
8973,Michigan,Midwest (East North Central),10077325.0,"Sheridan Township, Calhoun County, Michigan",1167671001,Start
8974,Michigan,Midwest (East North Central),10077325.0,"Sheridan Township, Clare County, Michigan",1167671012,C
8975,Michigan,Midwest (East North Central),10077325.0,"Sheridan Township, Huron County, Michigan",1167671029,Start
8976,Michigan,Midwest (East North Central),10077325.0,"Sheridan Township, Mason County, Michigan",1174452969,Start
8977,Michigan,Midwest (East North Central),10077325.0,"Sheridan Township, Mecosta County, Michigan",1177475439,Start
8978,Michigan,Midwest (East North Central),10077325.0,"Sheridan, Michigan",1167671069,C
8979,Michigan,Midwest (East North Central),10077325.0,"Sheridan Charter Township, Michigan",1133263087,Start
8980,Michigan,Midwest (East North Central),10077325.0,"Sherman Township, Gladwin County, Michigan",1167671178,C
8981,Michigan,Midwest (East North Central),10077325.0,"Sherman Township, Huron County, Michigan",1167671184,C
8982,Michigan,Midwest (East North Central),10077325.0,"Sherman Township, Iosco County, Michigan",1167671192,C
8983,Michigan,Midwest (East North Central),10077325.0,"Sherman Township, Isabella County, Michigan",1167671194,Start
8984,Michigan,Midwest (East North Central),10077325.0,"Sherman Township, Keweenaw County, Michigan",1169080529,C
8985,Michigan,Midwest (East North Central),10077325.0,"Sherman Township, Mason County, Michigan",1174454005,Start
8986,Michigan,Midwest (East North Central),10077325.0,"Sherman Township, Newaygo County, Michigan",1167671216,Start
8987,Michigan,Midwest (East North Central),10077325.0,"Sherman Township, Osceola County, Michigan",1174728976,Start
8988,Michigan,Midwest (East North Central),10077325.0,"Sherman Township, St. Joseph County, Michigan",1167671235,Start
8989,Michigan,Midwest (East North Central),10077325.0,"Sherwood, Michigan",1174055132,C
8990,Michigan,Midwest (East North Central),10077325.0,"Sherwood Township, Michigan",1167671302,Start
8991,Michigan,Midwest (East North Central),10077325.0,"Shiawassee Township, Michigan",1167671496,C
8992,Michigan,Midwest (East North Central),10077325.0,"Shoreham, Michigan",1167671759,Start
8993,Michigan,Midwest (East North Central),10077325.0,"Sidney Township, Michigan",1167671976,Start
